
组播频道,#genre# 
恐怖电影,http://zzy789.xyz/douyu1.php?id=310926
燕双鹰,http://zzy789.xyz/douyu1.php?id=3439096
科比乔丹,http://zzy789.xyz/douyu1.php?id=8434598
小潘小金,http://zzy789.xyz/douyu1.php?id=8986636
斗牌解说,http://zzy789.xyz/douyu1.php?id=9559158
科幻大片,http://zzy789.xyz/douyu1.php?id=9338839
云淡风轻,http://zzy789.xyz/douyu1.php?id=7489563
舔狗生活,http://zzy789.xyz/douyu1.php?id=7620081
长工追剧,http://zzy789.xyz/douyu1.php?id=8869614
周日剧场,http://zzy789.xyz/douyu1.php?id=9650860
抖音姐姐热舞,http://zzy789.xyz/douyu1.php?id=11531165
国语译制电影,http://zzy789.xyz/douyu1.php?id=2436390
第一滴血全集,http://zzy789.xyz/douyu1.php?id=1354932355
敢死队全轮播,http://zzy789.xyz/douyu1.php?id=1382735573
速度与激情集,http://zzy789.xyz/douyu1.php?id=1382736911
漫威系列轮播,http://zzy789.xyz/douyu1.php?id=1354932402
变形金刚轮播,http://zzy789.xyz/douyu1.php?id=1382736803
哈利波特全集,http://zzy789.xyz/douyu1.php?id=1382745105
夺宝奇兵全集,http://zzy789.xyz/douyu1.php?id=1382736833
机械战警全集,http://zzy789.xyz/douyu1.php?id=1382736854
古惑仔国轮播,http://zzy789.xyz/douyu1.php?id=1458015189
黑衣一二轮播,http://zzy789.xyz/douyu1.php?id=1354930936
叠影重重全集,http://zzy789.xyz/douyu1.php?id=1382735570
美剧解说轮播,http://zzy789.xyz/douyu1.php?id=9643264
经典美剧解说,http://zzy789.xyz/douyu1.php?id=9123570
83射雕英雄传,http://zzy789.xyz/douyu1.php?id=1354210357
95神雕侠侣粤,http://zzy789.xyz/douyu1.php?id=1354926637
96笑傲江湖版,http://zzy789.xyz/douyu1.php?id=1354930909
87经典红楼梦,http://zzy789.xyz/douyu1.php?id=1382745084
新白娘子轮播,http://zzy789.xyz/douyu1.php?id=1354930969
仙剑奇侠传剧,http://zzy789.xyz/douyu1.php?id=1382749903
花千骨电视剧,http://zzy789.xyz/douyu1.php?id=1354943110
少年歌行剧集,http://zzy789.xyz/douyu1.php?id=1450556636
鹊刀门传奇剧,http://zzy789.xyz/douyu1.php?id=1355344777
我的体育老师,http://zzy789.xyz/douyu1.php?id=1382745169
如果岁月轮播,http://zzy789.xyz/douyu1.php?id=1382736883
流金岁月轮播,http://zzy789.xyz/douyu1.php?id=1382749906
欢乐颂电视剧,http://zzy789.xyz/douyu1.php?id=3756989
好先生电视剧,http://zzy789.xyz/douyu1.php?id=9650792
我的前半生剧,http://zzy789.xyz/douyu1.php?id=1382735564
伪装者电视剧,http://zzy789.xyz/douyu1.php?id=1354936244
火蓝刀锋轮播,http://zzy789.xyz/douyu1.php?id=1382737892
二炮手电视剧,http://zzy789.xyz/douyu1.php?id=1354930964
炮神电视轮播,http://zzy789.xyz/douyu1.php?id=22089862
风筝电视轮播,http://zzy789.xyz/douyu1.php?id=1354931585
武林外传轮播,http://zzy789.xyz/douyu1.php?id=1355652820
科幻Fans轮播,http://zzy789.xyz/douyu1.php?id=3508304
科幻解说轮播,http://zzy789.xyz/douyu1.php?id=9338839
笑声传奇轮播,http://zzy789.xyz/douyu1.php?id=1382736880
笑傲帮集轮播,http://zzy789.xyz/douyu1.php?id=1382735555
笑傲江湖一季,http://zzy789.xyz/douyu1.php?id=1382749896
笑傲江湖二季,http://zzy789.xyz/douyu1.php?id=1382736914
欢乐集结号播,http://zzy789.xyz/douyu1.php?id=1354931582
欢乐集结号三,http://zzy789.xyz/douyu1.php?id=1382736822
欢乐集结号四,http://zzy789.xyz/douyu1.php?id=1382736889
金星脱口秀播,http://zzy789.xyz/douyu1.php?id=1382735552
吐槽大会京都,http://zzy789.xyz/douyu1.php?id=1354936210
吐槽大会海天,http://zzy789.xyz/douyu1.php?id=1354932379
吐槽大会二季,http://zzy789.xyz/douyu1.php?id=1354936145
吐槽大会五季,http://zzy789.xyz/douyu1.php?id=1354889009
娱乐扒叔轮播,http://zzy789.xyz/douyu1.php?id=9624581
粤语剧集轮播,http://zzy789.xyz/douyu1.php?id=10338873
粤语港集轮播,http://zzy789.xyz/douyu1.php?id=9978661
粤语轮播港剧,http://zzy789.xyz/douyu1.php?id=9019945
粤语经典综艺,http://zzy789.xyz/douyu1.php?id=7919720
粤语版电影一,http://zzy789.xyz/douyu1.php?id=5033502
粤语版电影二,http://zzy789.xyz/douyu1.php?id=6566671
粤语版电影三,http://zzy789.xyz/douyu1.php?id=1226741
爱情公寓dy,http://zzy789.xyz/douyu1.php?id=6863367
欢乐颂,http://zzy789.xyz/douyu1.php?id=3756989
好先生,http://zzy789.xyz/douyu1.php?id=9650792
欢乐颂,http://159.75.85.63:35455/douyu/3756989
好先生,http://159.75.85.63:35455/douyu/9650792
斗鱼电2y,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影1y,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=2ccc7b4ba29208aaba62dae54cbbd68c&token=cpn-androidmpro-0-20415-b6774b3b3249db17fff84d73c7585c95e780dbccdb08e4bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影3y,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
斗鱼电影4y,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=99705a1921ddd49fb7079a02f02bedc4&token=cpn-androidmpro-0-20415-b6774b3b3249db17d8beee6676fdf877fe8b1576307ef8e6&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电2y,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
豆瓣高分,http://diyp.zxyxndc.top/douyu/8770422
变形金刚,http://diyp.zxyxndc.top/douyu/4105989
宰相刘罗锅,http://diyp.zxyxndc.top/douyu/8543072
港片轮播,http://diyp.zxyxndc.top/douyu/12143022
小白影院,http://diyp.zxyxndc.top/douyu/322360

歪歪频道,#genre#
末日电影合集,http://diyp.zxyxndc.top/yy/1354889019
三国演义,http://diyp.zxyxndc.top/yy/32788000
神医喜来乐1,http://diyp.zxyxndc.top/yy/1382714119
鹿鼎记,http://diyp.zxyxndc.top/yy/1355526531
武林外传,http://diyp.zxyxndc.top/yy/1394000563
石敢当,http://diyp.zxyxndc.top/yy/1394156613
一剑开天门,http://diyp.zxyxndc.top/yy/34313906
天下第一,http://diyp.zxyxndc.top/yy/1354780649
武林外传,http://diyp.zxyxndc.top/yy/1382773728
狂飙,http://diyp.zxyxndc.top/yy/1450496699
编辑部的故事,http://diyp.zxyxndc.top/yy/1354936120
冲上云霄2,http://diyp.zxyxndc.top/yy/1354933556
冲上云霄-经典港剧,http://diyp.zxyxndc.top/yy/1382736833
穿越时空的爱恋,http://diyp.zxyxndc.top/yy/1382735567
传奇英雄,http://diyp.zxyxndc.top/yy/1382735578
传奇之王-影视剧,http://diyp.zxyxndc.top/yy/1354926735
炊事班的故事II,http://diyp.zxyxndc.top/yy/1382736885
大汉天子S2,http://diyp.zxyxndc.top/yy/1382736807
大汉天子S3,http://diyp.zxyxndc.top/yy/1382736810
大汉贤后卫子夫,http://diyp.zxyxndc.top/yy/1382735569
大太监-tvb经典古装,http://diyp.zxyxndc.top/yy/1382736886
狄仁杰,http://diyp.zxyxndc.top/yy/1351755386
神探狄仁杰1,http://diyp.zxyxndc.top/yy/1354930934
知否知否应是绿肥红瘦,http://diyp.zxyxndc.top/yy/21881901
飞虎之雷霆极战,http://diyp.zxyxndc.top/yy/1382736869
飞虎之潜行极战,http://diyp.zxyxndc.top/yy/1354932420
纪晓岚,http://diyp.zxyxndc.top/yy/1352227227
纪晓岚,http://diyp.zxyxndc.top/yy/1354143978
济公游记,http://diyp.zxyxndc.top/yy/1355265814
天龙八部,http://diyp.zxyxndc.top/yy/1351814644
天龙八部,http://diyp.zxyxndc.top/yy/1382749944
西游记后传 蓝光,http://diyp.zxyxndc.top/yy/1353392400
西游记后传,http://diyp.zxyxndc.top/yy/1382736846
西游记张卫健版,http://diyp.zxyxndc.top/yy/1354936155
新白娘子传奇,http://diyp.zxyxndc.top/yy/1354490667
狂飙,http://diyp.zxyxndc.top/yy/1382754187
渴望,http://diyp.zxyxndc.top/yy/1354930963
风筝,http://diyp.zxyxndc.top/yy/1382828770
顺娘,http://diyp.zxyxndc.top/yy/1354930945
富贵,http://diyp.zxyxndc.top/yy/1354926537
天道,http://diyp.zxyxndc.top/yy/1382735574
黑冰,http://diyp.zxyxndc.top/yy/1354932427
金婚,http://diyp.zxyxndc.top/yy/1382828768
马大帅,http://diyp.zxyxndc.top/yy/1353782648
都挺好,http://diyp.zxyxndc.top/yy/1382736892
包青天,http://diyp.zxyxndc.top/yy/463153
李三枪,http://diyp.zxyxndc.top/yy/1354936122
上海滩,http://diyp.zxyxndc.top/yy/1382745184
叛逆者,http://diyp.zxyxndc.top/yy/1382736868
宫心计,http://diyp.zxyxndc.top/yy/1354932429
伪装者,http://diyp.zxyxndc.top/yy/1382851593
小欢喜,http://diyp.zxyxndc.top/yy/1382737888
流金岁月,http://diyp.zxyxndc.top/yy/1382736891
传奇英雄,http://diyp.zxyxndc.top/yy/1382735578
勇敢的心,http://diyp.zxyxndc.top/yy/18853
康熙王朝,http://diyp.zxyxndc.top/yy/1382851583
正阳门下,http://diyp.zxyxndc.top/yy/1382851588
武林外传,http://diyp.zxyxndc.top/yy/411376
济公游记,http://diyp.zxyxndc.top/yy/21482
新封神榜,http://diyp.zxyxndc.top/yy/31128
插翅难逃,http://diyp.zxyxndc.top/yy/23402146
无敌县令,http://diyp.zxyxndc.top/yy/1354932390
魔幻手机,http://diyp.zxyxndc.top/yy/1382735544
法正先锋,http://diyp.zxyxndc.top/yy/1354930939
水月洞天,http://diyp.zxyxndc.top/yy/1462996362
汉武大帝,http://diyp.zxyxndc.top/yy/1355260855
我爱我家,http://diyp.zxyxndc.top/yy/1356212303
读心神探,http://diyp.zxyxndc.top/yy/1382851589
冲上云霄,http://diyp.zxyxndc.top/yy/1382736833
大江大河,http://diyp.zxyxndc.top/yy/1382736797
钟馗传说,http://diyp.zxyxndc.top/yy/1382736839
溏心风暴,http://diyp.zxyxndc.top/yy/1354888747
雍正王朝,http://diyp.zxyxndc.top/yy/26901
父母爱情,http://diyp.zxyxndc.top/yy/1382746276
火蓝刀锋,http://diyp.zxyxndc.top/yy/1382737892
白夜追凶,http://diyp.zxyxndc.top/yy/1354932359
金玉满堂,http://diyp.zxyxndc.top/yy/1382736881
民兵葛二蛋,http://diyp.zxyxndc.top/yy/1382736895
红楼梦1987,http://diyp.zxyxndc.top/yy/1382745084
怪医文三块,http://diyp.zxyxndc.top/yy/1354936154
放羊的星星,http://diyp.zxyxndc.top/yy/21480
忠烈杨家将,http://diyp.zxyxndc.top/yy/1382749909
少年包青天,http://diyp.zxyxndc.top/yy/1356043677
隋唐英雄传,http://diyp.zxyxndc.top/yy/350891
情满四合院,http://diyp.zxyxndc.top/yy/1382735541
雪中悍刀情,http://diyp.zxyxndc.top/yy/11410
神医喜来乐,http://diyp.zxyxndc.top/yy/1382714119
宰相刘罗锅,http://diyp.zxyxndc.top/yy/1382745191
刑事侦缉档案,http://diyp.zxyxndc.top/yy/1382851585
新白娘子传奇,http://diyp.zxyxndc.top/yy/634132
我的父亲我的兵,http://diyp.zxyxndc.top/yy/1353413714
穿越时空的爱恋,http://diyp.zxyxndc.top/yy/1382735567
特种兵之火凤凰,http://diyp.zxyxndc.top/yy/1356326459
神雕侠侣古天乐,http://diyp.zxyxndc.top/yy/12531
飞虎之雷霆极战,http://diyp.zxyxndc.top/yy/1382736869
知否知否应是绿肥红瘦,http://diyp.zxyxndc.top/yy/398312
我的前半生,http://diyp.zxyxndc.top/yy/1382735564
鸡毛飞上天,http://diyp.zxyxndc.top/yy/1461033197
我的体育老师,http://diyp.zxyxndc.top/yy/1382745169
笑傲江湖,http://diyp.zxyxndc.top/yy/1354282410
少年歌行,http://diyp.zxyxndc.top/yy/1354806550
伪装者,http://diyp.zxyxndc.top/yy/1354936244
二炮手,http://diyp.zxyxndc.top/yy/1354930964
风筝,http://diyp.zxyxndc.top/yy/1354931585
勇敢的心,http://diyp.zxyxndc.top/yy/1354744544
封神榜,http://diyp.zxyxndc.top/yy/1353426319
雍正王朝,http://diyp.zxyxndc.top/yy/26650882
济公游记,http://diyp.zxyxndc.top/yy/1355265814
宰相刘罗锅,http://diyp.zxyxndc.top/yy/1382745191
武林外传,http://diyp.zxyxndc.top/yy/1355652820
包青天（金超群版）,http://diyp.zxyxndc.top/yy/1356158015
少年包青天,http://diyp.zxyxndc.top/yy/38498680
新白娘子传奇,http://diyp.zxyxndc.top/yy/1354930969
红楼梦,http://diyp.zxyxndc.top/yy/1382745084
我爱我家,http://diyp.zxyxndc.top/yy/1382735557
神医喜来乐,http://diyp.zxyxndc.top/yy/1382714119
且试天下,http://diyp.zxyxndc.top/yy/29067083
铁齿铜牙纪晓岚,http://diyp.zxyxndc.top/yy/1354143978
雪中悍刀行,http://diyp.zxyxndc.top/yy/1382660835
射雕英雄传83版,http://diyp.zxyxndc.top/yy/1354210357
天龙八部,http://diyp.zxyxndc.top/yy/1382736855
情满四合院,http://diyp.zxyxndc.top/yy/1382735541
火蓝刀锋,http://diyp.zxyxndc.top/yy/1382737892
盗墓笔记,http://diyp.zxyxndc.top/yy/1356373644
短剧轮播,http://diyp.zxyxndc.top/yy/1382881708
鹊刀门,http://diyp.zxyxndc.top/yy/1355344777
狂飙高清,http://diyp.zxyxndc.top/yy/1355142167
赵本山小品,http://diyp.zxyxndc.top/yy/1354936217
火凤凰,http://diyp.zxyxndc.top/yy/1463088777
战狼2,http://diyp.zxyxndc.top/yy/1354784284
鹿鼎记,http://diyp.zxyxndc.top/yy/28265277
老三国,http://diyp.zxyxndc.top/yy/1354930932
老三国,http://diyp.zxyxndc.top/yy/1354936241
射雕侠侣,http://diyp.zxyxndc.top/yy/1382704651
隋唐英雄传,http://diyp.zxyxndc.top/yy/1352475619
神探狄仁杰,http://diyp.zxyxndc.top/yy/1351755386
西游记后传,http://diyp.zxyxndc.top/yy/1382736846
西游记张卫健,http://diyp.zxyxndc.top/yy/1354936155
剧集_新三国,http://diyp.zxyxndc.top/yy/23512910
巩汉林小品,http://diyp.zxyxndc.top/yy/1354889035
蔡明小品,http://diyp.zxyxndc.top/yy/1354936177
今夜欢乐颂,http://diyp.zxyxndc.top/yy/1382735572
笑声传奇,http://diyp.zxyxndc.top/yy/1382736880
笑傲江湖第一季,http://diyp.zxyxndc.top/yy/1382749896
83射雕英雄传,http://diyp.zxyxndc.top/yy/1354210357
95神雕侠侣,http://diyp.zxyxndc.top/yy/1354926637
96笑傲江湖,http://diyp.zxyxndc.top/yy/1354930909
87经典红楼梦,http://diyp.zxyxndc.top/yy/1382745084
新白娘子,http://diyp.zxyxndc.top/yy/1354930969
仙剑奇侠传,http://diyp.zxyxndc.top/yy/1382749903
花千骨,http://diyp.zxyxndc.top/yy/1354943110
少年歌行,http://diyp.zxyxndc.top/yy/1450556636
鹊刀门传奇,http://diyp.zxyxndc.top/yy/1355344777
第一滴血,http://diyp.zxyxndc.top/yy/1354932355
变形金刚,http://diyp.zxyxndc.top/yy/1382736803
超级英雄,http://diyp.zxyxndc.top/yy/1382745091
复联合集,http://diyp.zxyxndc.top/yy/1354936167
科幻轮播,http://diyp.zxyxndc.top/yy/1382736851
悬疑烧脑,http://diyp.zxyxndc.top/yy/1354930903
武林外传,http://diyp.zxyxndc.top/yy/1355652820
速度与激情,http://diyp.zxyxndc.top/yy/1382749892
知否知否应是绿肥红瘦,http://diyp.zxyxndc.top/yy/1354936134
加勒比海盗,http://diyp.zxyxndc.top/yy/1382749914
海外轮播1,http://diyp.zxyxndc.top/yy/1382736867
动作大片,http://diyp.zxyxndc.top/yy/1382736833
木乃伊全集,http://diyp.zxyxndc.top/yy/1354889024
国产喜剧,http://diyp.zxyxndc.top/yy/1382736856
科幻轮播,http://diyp.zxyxndc.top/yy/1382745114
葫芦娃,http://diyp.zxyxndc.top/yy/1353323999
国产喜剧,http://diyp.zxyxndc.top/yy/1382735584


其他影视,#genre#
外星+人2,https://v.cdnlz12.com/20240215/11573_4cb789fb/2000k/hls/mixed.m3u8
破战,https://yzzy1.play-cdn20.com/20240216/17014_96791511/2000k/hls/mixed.m3u8
金手指,https://ikcdn01.ikzybf.com/20240213/xZTh2qQA/2000kb/hls/index.m3u8
缉恶,https://yzzy1.play-cdn1.com/20240212/16107_ce5c69e6/2000k/hls/index.m3u8
狄仁杰之通天玄案,https://s.xlzys.com/play/BeXvzOlb/index.m3u8
热血地雷战,https://s.xlzys.com/play/DbDDvWxb/index.m3u8
古楼镇陵宫,https://v.cdnlz12.com/20240222/11772_cc17a068/2000k/hls/mixed.m3u8
瞒天过海,https://hnzy.bfvvs.com/play/YerrBPke/index.m3u8
非诚勿扰3,https://yzzy1.play-cdn20.com/20240210/16640_403958bf/2000k/hls/index.m3u8
史上最强弟子,https://yzzy.play-cdn19.com/20240209/19332_06c6451f/2000k/hls/index.m3u8
长津湖,https://s1.bfzycdn.com/video/changjinhu/%E5%9B%BD%E8%AF%AD/index.m3u8
长津湖之水门桥,https://cdn17.yzzy-online.com/20230817/16230_2dbddb92/2000k/hls/index.m3u8
四平警事之钻石大劫案,https://v.cdnlz2.com/20240206/28771_69d6e63e/2000k/hls/mixed.m3u8
露梁海战,https://v.cdnlz19.com/20240205/13018_c311202b/2000k/hls/mixed.m3u8
黑白潜行,https://vip.ffzy-online6.com/20240204/25747_fb206ff2/2000k/hls/index.m3u8
三大队,https://v.cdnlz2.com/20240201/28578_1ad90f25/2000k/hls/mixed.m3u8
我本是高山,https://v.cdnlz12.com/20240128/11176_b475b264/2000k/hls/mixed.m3u8
长白山猎人传说,https://vip.ffzy-online6.com/20240130/25459_dbbc3359/2000k/hls/index.m3u8
猛虎3,https://hnzy.bfvvs.com/play/Pdy4pmzb/index.m3u8
无法治愈,https://vip.lz-cdn3.com/20220624/8306_5b24c626/1000k/hls/mixed.m3u8
养蜂人抢先,https://www.yzzy.play-cdn20.com/20240130/14212_512dac09/2000k/hls/index.m3u8
孤注一掷,https://v.cdnlz12.com/20240131/11213_0006f281/2000k/hls/mixed.m3u8
大冒险王之金丝玉盘,https://hnzy.bfvvs.com/play/YerGjXpa/index.m3u8
爆裂点,https://v.cdnlz3.com/20240126/22924_311317eb/2000k/hls/mixed.m3u8
荒野,https://v.cdnlz2.com/20240126/28294_cdfab943/2000k/hls/mixed.m3u8
挡马夺刀,https://www.yzzy.play-cdn20.com/20240125/13928_02451c32/2000k/hls/index.m3u8
速度与激情10,https://vip.lz-cdn3.com/20230609/19446_bd6c3340/2000k/hls/mixed.m3u8
再见.李可乐,https://cdn.zui.cm:2022/api/e862e812eeaf3a8e6b53a1e710b0feab.m3u8?token=d8223HYBzI3fgE1W/aQW6IS+qn59vEErFykC1qZTtift+26IIxmEWsx5frvM&svip.m3u8
海王2.失落的王国,https://v.cdnlz12.com/20240123/11056_97ad71a3/2000k/hls/mixed.m3u8
涉过愤怒的海,https://free-adsmind.ugdtimg.com/10002-ugc_0b53iqagyaaasuagp75bjnsvcrgdnrcaa3ca.f0.mp4?dis_k=92293ff7ad61b77add6ce244e5202848&dis_t=1705903789
一击2.城市混战,https://cdn1.vip-vip-yzzy.com/20240112/11718_c34d3123/2000k/hls/index.m3u8
刀尖,https://v.cdnlz12.com/20240117/11012_3f5cf514/2000k/hls/mixed.m3u8
志愿军：雄兵出击,https://dghls.mcloud.139.com/hls/L1c36c04a53255f72579c1f62fe2ad8e1b/single/video/0/376/index.m3u8
毒液2,https://vip.lzcdn2.com/20220530/7945_ffa14188/1200k/hls/mixed.m3u8
西装暴徒,https://v.cdnlz3.com/20240118/22835_82f61c7e/2000k/hls/mixed.m3u8
开国将帅授衔1955,https://cdn1.vip-vip-yzzy.com/20240113/12061_d95d9068/2000k/hls/index.m3u8
粽邪3.鬼门开,https://ukzy.ukubf3.com/20231219/XiwVy98L/2000kb/hls/index.m3u8
偷破天际线,https://v.cdnlz3.com/20240112/22742_a3617856/2000k/hls/mixed.m3u8
怪物,https://v.cdnlz3.com/20240106/22647_12bced2d/2000k/hls/index.m3u8
月球叛军：火之女,https://v.cdnlz11.com/20231222/18799_a3ec4c15/2000k/hls/mixed.m3u8
封神雷震子,https://cdn1.vip-vip-yzzy.com/20240114/12082_0f03fc79/2000k/hls/index.m3u8
午夜场,https://yzzy.play-cdn1.com/20240121/12675_d3269c59/2000k/hls/index.m3u8
无间毒票,https://yzzy.play-cdn20.com/20240113/12137_c54910fc/2000k/hls/index.m3u8
冰雪大围捕,https://yzzy.play-cdn20.com/20240110/11523_f64c637a/2000k/hls/index.m3u8
画江湖之不良帅,https://v.cdnlz11.com/20240111/19241_3af8d963/2000k/hls/mixed.m3u8
追缉,https://v.cdnlz3.com/20231231/22557_d6b334ec/2000k/hls/mixed.m3u8
兄弟.请注意,https://cdn1.vip-vip-yzzy.com/20231231/10856_e535c1ff/2000k/hls/index.m3u8
热搜,https://cdn1.vip-vip-yzzy.com/20231231/10876_6574bbf1/2000k/hls/index.m3u8
花漾牌手,https://yzzy.play-cdn20.com/20231231/10505_bde166b6/2000k/hls/index.m3u8
无价之宝,https://cdn1.vip-vip-yzzy.com/20231228/10597_1384c055/2000k/hls/index.m3u8
黑金古殿,https://v.cdnlz2.com/20231228/27703_1740f3a5/2000k/hls/mixed.m3u8
我是船长,https://v.cdnlz11.com/20231222/18805_404b5117/2000k/hls/mixed.m3u8
千鹤先生,https://www.yzzy.play-cdn1.com/20240125/13432_19b6c3cf/2000k/hls/index.m3u8
野兽们的战争,https://v.cdnlz11.com/20231217/18739_fd0f9b07/2000k/hls/mixed.m3u8
二手杰作,https://v.cdnlz4.com/20231226/26302_f7a2357f/2000k/hls/mixed.m3u8
深渊宝藏,https://yzzy.play-cdn20.com/20231217/7867_0daa9a69/2000k/hls/index.m3u8
普通男女,https://v.cdnlz11.com/20231215/18690_a833539f/2000k/hls/mixed.m3u8
失而复得,https://yzzy.play-cdn20.com/20231205/6838_16369c31/2000k/hls/index.m3u8
拯救嫌疑人,https://v.cdnlz11.com/20231221/18790_370754ec/2000k/hls/mixed.m3u8
我爸没说的那件事,https://dghls.mcloud.139.com/hls/LF68795969fea240236a03c69349af2fbd/single/video/0/480/index.m3u8
斗破苍穹·止戈,https://dghls.mcloud.139.com/hls/LP8a5a7d8f071b60cbe031eada5888a06a/single/video/0/480/index.m3u8
看不见的朋友,https://yzzy.play-cdn16.com/20231218/27724_b3194d5c/2000k/hls/index.m3u8
酿魂,https://yzzy.play-cdn19.com/20231216/10632_eefb1a73/2000k/hls/index.m3u8
一个和四个,https://v.cdnlz11.com/20231212/18661_66bd13d1/2000k/hls/mixed.m3u8
不日成婚2,https://yzzy.play-cdn19.com/20231214/10520_b17d82c4/2000k/hls/index.m3u8
好像也没那么热血沸腾,https://yzzy.play-cdn16.com/20231213/27660_19c61f1e/2000k/hls/index.m3u8
惊奇队长2,https://v1.cdnlz1.com/20231208/24476_e5cafe33/2000k/hls/mixed.m3u8
